DATE,ANONYMIZED CATEGORY,ANONYMIZED PRODUCT,ANONYMIZED BUSINESS,ANONYMIZED LOCATION,QUANTITY,VALUE,Month-Year,is_balanced
2024-05-13 18:37:00,Category-76,Product-61dd,Business-5fc7,Location-1ba8,1,2815.0,May 2024,
2024-05-13 18:37:00,Category-76,Product-e805,Business-5fc7,Location-1ba8,2,6176.0,May 2024,
2024-05-13 18:48:00,Category-121,Product-aea4,Business-fef1,Location-3e32,6,1300.0,May 2024,
2024-05-13 19:01:00,Category-77,Product-d09c,Business-4925,Location-3e32,6,2810.0,May 2024,
2024-05-13 19:17:00,Category-76,Product-61dd,Business-3215,Location-689f,5,2815.0,May 2024,
2024-05-13 19:29:00,Category-76,Product-e805,Business-06ed,Location-3e32,7,6176.0,May 2024,
2024-05-13 19:52:00,Category-120,Product-4156,Business-52fa,Location-e2f8,4,2050.0,May 2024,
2024-05-13 19:57:00,Category-121,Product-aea4,Business-996a,Location-3e32,20,1300.0,May 2024,
2024-05-13 20:12:00,Category-76,Product-e805,Business-d910,Location-4ea1,1,6176.0,May 2024,
2024-05-13 20:13:00,Category-78,Product-46ef,Business-f3f6,Location-f37d,8,1120.0,May 2024,
2024-05-13 20:19:00,Category-84,Product-b46a,Business-9657,Location-e2f8,10,680.0,May 2024,
2024-05-13 20:20:00,Category-120,Product-3050,Business-59a0,Location-689f,6,1940.0,May 2024,
2024-05-13 20:20:00,Category-119,Product-66e0,Business-59a0,Location-689f,6,1520.0,May 2024,
2024-05-13 20:25:00,Category-76,Product-6e9c,Business-dd07,Location-4ea1,2,2815.0,May 2024,
2024-05-13 20:26:00,Category-119,Product-e98d,Business-b51c,Location-689f,3,1550.0,May 2024,
2024-05-13 20:28:00,Category-79,Product-4420,Business-3539,Location-4ea1,4,1813.0,May 2024,
2024-05-13 20:41:00,Category-77,Product-d09c,Business-3280,Location-3e32,3,2810.0,May 2024,
2024-05-13 20:51:00,Category-120,Product-4156,Business-df25,Location-689f,6,2050.0,May 2024,
2024-05-13 20:52:00,Category-105,Product-c19e,Business-4087,Location-1ba8,3,450.0,May 2024,
2024-05-13 21:04:00,Category-84,Product-ee8b,Business-5f56,Location-c2f2,5,665.0,May 2024,
2024-05-13 21:04:00,Category-75,Product-5e14,Business-5f56,Location-c2f2,10,2060.0,May 2024,
2024-05-13 21:04:00,Category-75,Product-2175,Business-5f56,Location-c2f2,10,4050.0,May 2024,
2024-05-13 21:47:00,Category-75,Product-d934,Business-27fa,Location-0451,2,2060.0,May 2024,
2024-05-13 21:54:00,Category-76,Product-61dd,Business-4846,Location-689f,4,2815.0,May 2024,
2024-05-13 21:54:00,Category-102,Product-6e00,Business-7d7e,Location-128a,6,305.0,May 2024,
2024-05-13 21:59:00,Category-76,Product-e805,Business-1e3e,Location-03fc,30,6176.0,May 2024,
2024-05-13 22:52:00,Category-74,Product-1ee2,Business-5d41,Location-3945,15,2090.0,May 2024,
2024-05-13 22:52:00,Category-75,Product-1196,Business-5d41,Location-3945,20,4070.0,May 2024,
2024-05-14 08:16:00,Category-120,Product-9a3e,Business-1feb,Location-3e32,1,1880.0,May 2024,
2024-05-14 08:37:00,Category-78,Product-1d3d,Business-1feb,Location-3e32,2,725.0,May 2024,
2024-05-14 12:39:00,Category-100,Product-392e,Business-d513,Location-47dc,6,1570.0,May 2024,
2024-05-14 12:46:00,Category-120,Product-7493,Business-643c,Location-b125,10,1960.0,May 2024,
2024-05-14 12:46:00,Category-120,Product-29ee,Business-643c,Location-b125,70,1940.0,May 2024,
2024-05-14 13:06:00,Category-76,Product-e805,Business-fe7d,Location-689f,6,6220.0,May 2024,
2024-05-14 13:06:00,Category-101,Product-9ea7,Business-fe7d,Location-689f,14,1665.0,May 2024,
2024-05-14 13:41:00,Category-120,Product-4156,Business-6087,Location-47dc,7,2050.0,May 2024,
2024-05-14 14:27:00,Category-76,Product-e805,Business-7a03,Location-3fc0,4,6220.0,May 2024,
2024-05-14 14:44:00,Category-77,Product-d09c,Business-5de9,Location-689f,5,2810.0,May 2024,
2024-05-14 15:43:00,Category-92,Product-d09a,Business-9768,Location-3fc0,6,1480.0,May 2024,
2024-05-14 15:46:00,Category-75,Product-2175,Business-5613,Location-3e32,8,4050.0,May 2024,
2024-05-14 15:51:00,Category-75,Product-2175,Business-5f36,Location-c2f2,16,4050.0,May 2024,
2024-05-14 16:07:00,Category-119,Product-66e0,Business-f5db,Location-689f,15,1520.0,May 2024,
2024-05-14 17:02:00,Category-105,Product-13a3,Business-dbe5,Location-66f4,4,2675.0,May 2024,
2024-05-14 17:19:00,Category-105,Product-461e,Business-ba13,Location-3e32,5,470.0,May 2024,
2024-05-14 17:22:00,Category-106,Product-c14c,Business-d1a5,Location-1979,1,1340.0,May 2024,
2024-05-14 17:25:00,Category-121,Product-aea4,Business-cf4b,Location-b125,40,1300.0,May 2024,
2024-05-14 17:58:00,Category-120,Product-4156,Business-8f6d,Location-3fc0,15,2050.0,May 2024,
2024-05-14 18:03:00,Category-75,Product-5e14,Business-6087,Location-47dc,3,2055.0,May 2024,
2024-05-14 18:07:00,Category-120,Product-4156,Business-7cb0,Location-1979,10,2050.0,May 2024,
2024-05-14 18:28:00,Category-110,Product-4987,Business-b591,Location-47dc,3,140.0,May 2024,
2024-05-14 18:29:00,Category-75,Product-4832,Business-2ba7,Location-9149,3,4110.0,May 2024,
2024-05-14 18:29:00,Category-94,Product-f5d3,Business-2ba7,Location-9149,5,600.0,May 2024,
2024-05-14 18:32:00,Category-84,Product-23dd,Business-468e,Location-e951,2,200.0,May 2024,
2024-05-14 18:32:00,Category-75,Product-1609,Business-468e,Location-e951,30,4070.0,May 2024,
2024-05-14 18:50:00,Category-101,Product-fd67,Business-2ba7,Location-9149,5,1650.0,May 2024,
2024-05-14 18:57:00,Category-94,Product-cf3e,Business-cb1f,Location-6e9b,15,550.0,May 2024,
2024-05-14 19:00:00,Category-100,Product-94a8,Business-8077,Location-f21b,2,2090.0,May 2024,
2024-05-14 19:00:00,Category-75,Product-6aa1,Business-8077,Location-f21b,8,2030.0,May 2024,
2024-05-14 19:00:00,Category-100,Product-f3ee,Business-8077,Location-f21b,8,2060.0,May 2024,
2024-05-14 19:30:00,Category-121,Product-aea4,Business-6162,Location-3e32,5,1300.0,May 2024,
2024-05-14 20:06:00,Category-76,Product-e805,Business-5f36,Location-c2f2,3,6220.0,May 2024,
2024-05-14 20:30:00,Category-76,Product-e805,Business-1a8c,Location-47dc,1,6220.0,May 2024,
2024-05-14 21:26:00,Category-111,Product-7fac,Business-63a3,Location-66f4,10,850.0,May 2024,
2024-05-14 22:14:00,Category-75,Product-1196,Business-5cc9,Location-3945,5,4050.0,May 2024,
2024-05-14 22:14:00,Category-75,Product-d934,Business-5cc9,Location-3945,5,2055.0,May 2024,
2024-05-15 06:24:00,Category-121,Product-afb7,Business-9632,Location-66f4,15,1325.0,May 2024,
2024-05-15 08:26:00,Category-81,Product-6e55,Business-c678,Location-3e32,1,3549.0,May 2024,
2024-05-15 09:54:00,Category-106,Product-7373,Business-aa59,Location-7f37,2,1300.0,May 2024,
2024-05-15 11:09:00,Category-121,Product-aea4,Business-3c8e,Location-3e32,3,1300.0,May 2024,
2024-05-15 12:32:00,Category-121,Product-aea4,Business-8765,Location-3e32,2,1300.0,May 2024,
2024-05-15 14:27:00,Category-91,Product-32b3,Business-48c4,Location-1ba8,4,640.0,May 2024,
2024-05-15 15:00:00,Category-76,Product-e805,Business-19ad,Location-c2f2,10,6195.0,May 2024,
2024-05-15 15:10:00,Category-121,Product-aea4,Business-838f,Location-3e32,10,1300.0,May 2024,
2024-05-15 15:28:00,Category-76,Product-e805,Business-b886,Location-c2f2,8,6195.0,May 2024,
2024-05-15 15:35:00,Category-121,Product-afb7,Business-a4fe,Location-3e32,20,1325.0,May 2024,
2024-05-15 15:35:00,Category-85,Product-57e8,Business-a4fe,Location-3e32,5,970.0,May 2024,
2024-05-15 15:39:00,Category-121,Product-afb7,Business-2321,Location-03fc,10,1325.0,May 2024,
2024-05-15 15:50:00,Category-77,Product-d09c,Business-1b52,Location-1ba8,5,2755.0,May 2024,
2024-05-15 15:50:00,Category-121,Product-afb7,Business-1b52,Location-1ba8,30,1325.0,May 2024,
2024-05-15 16:06:00,Category-91,Product-7288,Business-bcff,Location-f37d,3,130.0,May 2024,
2024-05-15 16:13:00,Category-76,Product-e805,Business-fba5,Location-1ba8,1,6195.0,May 2024,
2024-05-15 16:20:00,Category-76,Product-e805,Business-727d,Location-d32a,30,6195.0,May 2024,
2024-05-15 16:38:00,Category-74,Product-1ee2,Business-63e2,Location-0451,1,2090.0,May 2024,
2024-05-15 16:38:00,Category-74,Product-b79b,Business-63e2,Location-0451,5,2060.0,May 2024,
2024-05-15 16:38:00,Category-85,Product-1745,Business-63e2,Location-0451,6,1320.0,May 2024,
2024-05-15 17:10:00,Category-108,Product-d8c2,Business-20fc,Location-b125,6,2940.0,May 2024,
2024-05-15 17:17:00,Category-100,Product-39a6,Business-7eb1,Location-1c33,8,1920.0,May 2024,
2024-05-15 17:20:00,Category-100,Product-39a6,Business-78a8,Location-eb12,7,1920.0,May 2024,
2024-05-15 17:27:00,Category-100,Product-1398,Business-468e,Location-e951,13,1980.0,May 2024,
2024-05-15 17:42:00,Category-111,Product-caf2,Business-d906,Location-03fc,2,850.0,May 2024,
2024-05-15 17:46:00,Category-75,Product-d934,Business-afe2,Location-0451,4,2055.0,May 2024,
2024-05-15 18:20:00,Category-76,Product-6e9c,Business-3a00,Location-d32a,6,2800.0,May 2024,
2024-05-15 18:53:00,Category-110,Product-a325,Business-b75e,Location-689f,4,438.0,May 2024,
2024-05-15 19:18:00,Category-94,Product-703d,Business-4d9c,Location-689f,2,958.0,May 2024,
2024-05-15 20:00:00,Category-76,Product-e805,Business-7580,Location-689f,2,6195.0,May 2024,
2024-05-15 20:20:00,Category-121,Product-aea4,Business-a3fe,Location-4ea1,5,1310.0,May 2024,
2024-05-15 20:20:00,Category-75,Product-8f75,Business-6068,Location-e2f8,8,4100.0,May 2024,
2024-05-15 20:20:00,Category-75,Product-5e14,Business-6068,Location-e2f8,6,2055.0,May 2024,
2024-05-15 20:29:00,Category-121,Product-ff95,Business-a3fe,Location-4ea1,3,1680.0,May 2024,
2024-05-15 20:56:00,Category-100,Product-392e,Business-d81e,Location-03fc,3,1570.0,May 2024,
2024-05-15 20:59:00,Category-75,Product-086d,Business-1e3e,Location-03fc,50,2070.0,May 2024,
2024-05-15 21:09:00,Category-77,Product-d09c,Business-e997,Location-4ea1,1,2755.0,May 2024,
2024-05-15 21:16:00,Category-78,Product-4d7b,Business-63e2,Location-0451,5,400.0,May 2024,
2024-05-15 21:17:00,Category-121,Product-afb7,Business-610c,Location-3e32,2,1325.0,May 2024,
2024-05-15 21:18:00,Category-75,Product-1196,Business-c680,Location-0451,6,4050.0,May 2024,
2024-05-15 21:18:00,Category-91,Product-32b3,Business-e997,Location-4ea1,1,640.0,May 2024,
2024-05-15 21:32:00,Category-82,Product-91f3,Business-8d3c,Location-689f,4,850.0,May 2024,
2024-05-15 21:56:00,Category-105,Product-f83e,Business-1a3a,Location-1ba8,5,450.0,May 2024,
2024-05-16 11:22:00,Category-85,Product-114f,Business-88e8,Location-c2f2,0,3550.0,May 2024,
2024-05-16 12:00:00,Category-75,Product-8f75,Business-5a62,Location-66f4,8,4020.0,May 2024,
2024-05-16 12:16:00,Category-75,Product-8f75,Business-5f36,Location-c2f2,10,4020.0,May 2024,
2024-05-16 12:24:00,Category-121,Product-ff95,Business-4293,Location-66f4,7,1680.0,May 2024,
2024-05-16 12:46:00,Category-91,Product-32b3,Business-2078,Location-689f,6,640.0,May 2024,
2024-05-16 13:14:00,Category-75,Product-086d,Business-3bbc,Location-128a,6,2030.0,May 2024,
2024-05-16 13:16:00,Category-75,Product-8f75,Business-fe7d,Location-689f,45,4020.0,May 2024,
2024-05-16 13:27:00,Category-75,Product-8f75,Business-a68c,Location-689f,5,4020.0,May 2024,
2024-05-16 13:38:00,Category-105,Product-461e,Business-7f09,Location-3e32,1,3240.0,May 2024,
2024-05-16 14:04:00,Category-75,Product-086d,Business-07de,Location-b27b,9,2030.0,May 2024,
2024-05-16 14:04:00,Category-75,Product-8f75,Business-07de,Location-b27b,9,4020.0,May 2024,
2024-05-16 15:06:00,Category-100,Product-392e,Business-a221,Location-3e32,4,1570.0,May 2024,
2024-05-16 15:21:00,Category-121,Product-aea4,Business-a02b,Location-3e32,20,1310.0,May 2024,
2024-05-16 15:21:00,Category-121,Product-57c1,Business-a02b,Location-3e32,3,1840.0,May 2024,
2024-05-16 16:02:00,Category-113,Product-d489,Business-8f8d,Location-47dc,3,185.0,May 2024,
2024-05-16 16:04:00,Category-75,Product-8f75,Business-e901,Location-c2f2,2,4020.0,May 2024,
2024-05-16 16:06:00,Category-75,Product-8f75,Business-51cb,Location-c2f2,7,4020.0,May 2024,
2024-05-16 16:41:00,Category-75,Product-8f75,Business-6a8e,Location-66f4,20,4020.0,May 2024,
2024-05-16 17:11:00,Category-100,Product-68e7,Business-c62a,Location-0451,27,1885.0,May 2024,
2024-05-16 17:12:00,Category-121,Product-aea4,Business-22a2,Location-c2f2,3,1310.0,May 2024,
2024-05-16 17:22:00,Category-110,Product-1f72,Business-a2d7,Location-66f4,3,123.0,May 2024,
2024-05-16 17:24:00,Category-110,Product-1f72,Business-b1ef,Location-66f4,2,123.0,May 2024,
2024-05-16 17:24:00,Category-109,Product-9077,Business-b1ef,Location-66f4,2,215.0,May 2024,
2024-05-16 17:43:00,Category-77,Product-d09c,Business-4fee,Location-b27b,2,2755.0,May 2024,
2024-05-16 17:43:00,Category-110,Product-b689,Business-4fee,Location-b27b,4,97.0,May 2024,
2024-05-16 17:43:00,Category-121,Product-57c1,Business-4fee,Location-b27b,1,1840.0,May 2024,
2024-05-16 17:43:00,Category-100,Product-803b,Business-f88e,Location-0451,10,1915.0,May 2024,
2024-05-16 18:21:00,Category-76,Product-e805,Business-3bf0,Location-66f4,2,6180.0,May 2024,
2024-05-16 18:21:00,Category-120,Product-29ee,Business-3bf0,Location-66f4,3,1940.0,May 2024,
2024-05-16 18:43:00,Category-75,Product-6aa1,Business-b22c,Location-f7fa,10,2030.0,May 2024,
2024-05-16 20:39:00,Category-121,Product-ff95,Business-010c,Location-66f4,10,1680.0,May 2024,
2024-05-16 20:52:00,Category-76,Product-e805,Business-a68c,Location-689f,1,6180.0,May 2024,
2024-05-16 20:52:00,Category-92,Product-d09a,Business-a68c,Location-689f,5,1480.0,May 2024,
2024-05-16 21:02:00,Category-78,Product-46ef,Business-64de,Location-3fc0,10,1120.0,May 2024,
2024-05-16 21:26:00,Category-91,Product-5528,Business-a8bd,Location-689f,4,3795.0,May 2024,
2024-05-16 21:29:00,Category-76,Product-6e9c,Business-69e4,Location-689f,20,2800.0,May 2024,
2024-05-16 21:29:00,Category-76,Product-61dd,Business-69e4,Location-689f,10,2800.0,May 2024,
2024-05-16 22:47:00,Category-75,Product-d934,Business-e4bf,Location-0451,12,2030.0,May 2024,
2024-05-17 09:59:00,Category-76,Product-e805,Business-18fe,Location-e2f8,0,6180.0,May 2024,
2024-05-17 11:43:00,Category-76,Product-e805,Business-7328,Location-3e32,11,6180.0,May 2024,
2024-05-17 13:23:00,Category-76,Product-e805,Business-7328,Location-3e32,9,6187.0,May 2024,
2024-05-17 13:39:00,Category-76,Product-e805,Business-d5b6,Location-3e32,19,6187.0,May 2024,
2024-05-17 13:46:00,Category-76,Product-e805,Business-5613,Location-3e32,8,6187.0,May 2024,
2024-05-17 13:56:00,Category-119,Product-e98d,Business-263c,Location-689f,10,1550.0,May 2024,
2024-05-17 14:04:00,Category-76,Product-61dd,Business-727d,Location-d32a,30,2800.0,May 2024,
2024-05-17 14:04:00,Category-76,Product-6e9c,Business-adc1,Location-e2f8,8,2800.0,May 2024,
2024-05-17 15:21:00,Category-77,Product-d09c,Business-91b5,Location-1ba8,3,2755.0,May 2024,
2024-05-17 17:49:00,Category-75,Product-8f75,Business-f4f4,Location-3e32,15,4020.0,May 2024,
2024-05-17 18:09:00,Category-100,Product-1398,Business-74b1,Location-d1a8,1,1980.0,May 2024,
2024-05-17 18:20:00,Category-100,Product-f3ee,Business-cb1f,Location-6e9b,6,2060.0,May 2024,
2024-05-17 19:17:00,Category-76,Product-e805,Business-a8bd,Location-689f,6,6187.0,May 2024,
2024-05-17 19:26:00,Category-76,Product-e805,Business-59a0,Location-689f,4,6187.0,May 2024,
2024-05-17 19:57:00,Category-74,Product-1ee2,Business-0e1a,Location-0451,2,2090.0,May 2024,
2024-05-17 19:57:00,Category-75,Product-d934,Business-0e1a,Location-0451,7,2030.0,May 2024,
2024-05-17 19:57:00,Category-74,Product-b79b,Business-0e1a,Location-0451,12,2060.0,May 2024,
2024-05-17 20:04:00,Category-75,Product-1eb4,Business-483f,Location-f37d,1,723.0,May 2024,
2024-05-17 20:04:00,Category-110,Product-bf32,Business-483f,Location-f37d,3,129.0,May 2024,
2024-05-17 20:07:00,Category-78,Product-46ef,Business-b882,Location-3e32,2,1130.0,May 2024,
2024-05-17 20:07:00,Category-77,Product-d09c,Business-b882,Location-3e32,4,2755.0,May 2024,
2024-05-17 20:15:00,Category-120,Product-14f3,Business-0ea3,Location-4ea1,3,1905.0,May 2024,
2024-05-17 20:18:00,Category-78,Product-46ef,Business-84bc,Location-03fc,10,1130.0,May 2024,
2024-05-17 20:18:00,Category-75,Product-8f75,Business-84bc,Location-03fc,13,4020.0,May 2024,
2024-05-17 20:27:00,Category-120,Product-1e80,Business-9909,Location-689f,1,1970.0,May 2024,
2024-05-17 20:27:00,Category-75,Product-8f75,Business-9909,Location-689f,1,4020.0,May 2024,
2024-05-17 20:34:00,Category-78,Product-46ef,Business-ec46,Location-3e32,5,1130.0,May 2024,
2024-05-17 21:22:00,Category-76,Product-e805,Business-089e,Location-7f37,1,6187.0,May 2024,
2024-05-17 21:33:00,Category-75,Product-1196,Business-2efb,Location-0451,30,4030.0,May 2024,
2024-05-17 21:37:00,Category-100,Product-803b,Business-5d41,Location-3945,7,1915.0,May 2024,
2024-05-17 21:38:00,Category-100,Product-803b,Business-80d7,Location-3945,8,1915.0,May 2024,
2024-05-17 21:39:00,Category-76,Product-e805,Business-9fd0,Location-3e32,3,6187.0,May 2024,
2024-05-17 22:08:00,Category-75,Product-4832,Business-c22f,Location-d1a8,2,4030.0,May 2024,
2024-05-18 11:37:00,Category-76,Product-e805,Business-e15f,Location-66f4,2,6187.0,May 2024,
2024-05-18 13:58:00,Category-75,Product-8f75,Business-c192,Location-1979,0,4020.0,May 2024,
2024-05-18 14:08:00,Category-76,Product-e805,Business-b886,Location-c2f2,5,6187.0,May 2024,
2024-05-19 07:14:00,Category-120,Product-9a3e,Business-aec5,Location-3e32,8,1880.0,May 2024,
2024-05-19 07:14:00,Category-121,Product-aea4,Business-aec5,Location-3e32,4,1310.0,May 2024,
2024-05-19 12:32:00,Category-75,Product-4832,Business-468e,Location-e951,12,4030.0,May 2024,
2024-05-19 12:54:00,Category-94,Product-cf3e,Business-6baf,Location-bb69,4,550.0,May 2024,
2024-05-19 15:16:00,Category-101,Product-9ea7,Business-e672,Location-689f,9,1665.0,May 2024,
2024-05-19 15:18:00,Category-121,Product-aea4,Business-fd03,Location-3fc0,1,1310.0,May 2024,
2024-05-19 16:33:00,Category-77,Product-d09c,Business-d72e,Location-689f,5,2760.0,May 2024,
2024-05-19 16:34:00,Category-83,Product-0367,Business-68ef,Location-c2f2,2,3350.0,May 2024,
2024-05-19 16:34:00,Category-85,Product-afb6,Business-68ef,Location-c2f2,12,147.0,May 2024,
2024-05-19 16:39:00,Category-75,Product-8f75,Business-cf4b,Location-b125,12,4020.0,May 2024,
2024-05-19 16:39:00,Category-121,Product-afb7,Business-cf4b,Location-b125,17,1325.0,May 2024,
2024-05-19 17:05:00,Category-79,Product-1854,Business-20fc,Location-b125,2,3615.0,May 2024,
2024-05-19 17:15:00,Category-76,Product-e805,Business-51cb,Location-c2f2,8,6180.0,May 2024,
2024-05-19 17:16:00,Category-120,Product-9a3e,Business-51cb,Location-c2f2,5,1880.0,May 2024,
2024-05-19 17:24:00,Category-109,Product-96a9,Business-20fc,Location-b125,6,860.0,May 2024,
2024-05-19 17:45:00,Category-78,Product-46ef,Business-74b5,Location-1979,1,1130.0,May 2024,
2024-05-19 18:31:00,Category-76,Product-e805,Business-965c,Location-3e32,3,6180.0,May 2024,
2024-05-19 18:36:00,Category-100,Product-5e32,Business-fd3b,Location-128a,4,1530.0,May 2024,
2024-05-19 18:49:00,Category-75,Product-086d,Business-07de,Location-b27b,13,2030.0,May 2024,
2024-05-19 19:58:00,Category-75,Product-8f75,Business-f17a,Location-3fc0,4,4020.0,May 2024,
2024-05-19 20:03:00,Category-77,Product-d09c,Business-83cd,Location-3e32,4,2760.0,May 2024,
2024-05-19 20:11:00,Category-76,Product-e805,Business-f17a,Location-3fc0,4,6180.0,May 2024,
2024-05-19 20:41:00,Category-78,Product-46ef,Business-ba97,Location-c2f2,3,1130.0,May 2024,
2024-05-19 20:51:00,Category-76,Product-e805,Business-6b30,Location-689f,5,6180.0,May 2024,
2024-05-19 20:59:00,Category-110,Product-7a05,Business-2482,Location-47dc,2,1020.0,May 2024,
2024-05-19 20:59:00,Category-98,Product-6928,Business-2482,Location-47dc,1,55.0,May 2024,
2024-05-19 21:25:00,Category-119,Product-66e0,Business-7a03,Location-3fc0,22,1520.0,May 2024,
2024-05-19 21:26:00,Category-85,Product-ae65,Business-2197,Location-689f,5,1100.0,May 2024,
2024-05-19 21:32:00,Category-75,Product-8f75,Business-8119,Location-689f,25,4020.0,May 2024,
2024-05-19 21:36:00,Category-77,Product-d09c,Business-14ca,Location-c2f2,2,2760.0,May 2024,
